Sno,Wardno Name,Circleno Name,Zone,Assessor Address,Latitude,Longitude,Category
59092,not assigned,not assigned,not assigned,not assigned,17.4115273,78.4474405,WATER BODY
59093,not assigned,not assigned,not assigned,not assigned,17.4115286,78.4473667,WATER BODY
59094,not assigned,not assigned,not assigned,not assigned,17.411552,78.4473417,WATER BODY
59095,not assigned,not assigned,not assigned,not assigned,17.4115741,78.4473081,WATER BODY
59096,not assigned,not assigned,not assigned,not assigned,17.4115757,78.4472514,WATER BODY
59097,not assigned,not assigned,not assigned,not assigned,17.4116004,78.4471555,WATER BODY
59098,not assigned,not assigned,not assigned,not assigned,17.4116404,78.447108,WATER BODY
59099,not assigned,not assigned,not assigned,not assigned,17.4116875,78.4470797,WATER BODY
59100,not assigned,not assigned,not assigned,not assigned,17.4117107,78.4470405,WATER BODY
59101,not assigned,not assigned,not assigned,not assigned,17.4117281,78.4469898,WATER BODY
59102,not assigned,not assigned,not assigned,not assigned,17.4117082,78.4469354,WATER BODY
59103,not assigned,not assigned,not assigned,not assigned,17.4116929,78.4467942,WATER BODY
59104,not assigned,not assigned,not assigned,not assigned,17.4116789,78.4466749,WATER BODY
59105,not assigned,not assigned,not assigned,not assigned,17.4116941,78.446539,WATER BODY
59106,not assigned,not assigned,not assigned,not assigned,17.4117082,78.4464033,WATER BODY
59107,not assigned,not assigned,not assigned,not assigned,17.4117336,78.4462761,WATER BODY
59108,not assigned,not assigned,not assigned,not assigned,17.4117978,78.4459984,WATER BODY
59109,not assigned,not assigned,not assigned,not assigned,17.4118553,78.4458165,WATER BODY
59110,not assigned,not assigned,not assigned,not assigned,17.4119543,78.4456089,WATER BODY
59111,not assigned,not assigned,not assigned,not assigned,17.4120382,78.4454591,WATER BODY
59112,not assigned,not assigned,not assigned,not assigned,17.412121,78.4452313,WATER BODY
59113,not assigned,not assigned,not assigned,not assigned,17.412156,78.4451413,WATER BODY
59114,not assigned,not assigned,not assigned,not assigned,17.4122039,78.4450034,WATER BODY
59115,not assigned,not assigned,not assigned,not assigned,17.4122443,78.4448099,WATER BODY
59116,not assigned,not assigned,not assigned,not assigned,17.4122482,78.4446738,WATER BODY
59117,not assigned,not assigned,not assigned,not assigned,17.4122527,78.4444953,WATER BODY
59118,not assigned,not assigned,not assigned,not assigned,17.4122352,78.4444478,WATER BODY
59119,not assigned,not assigned,not assigned,not assigned,17.412219,78.4444163,WATER BODY
59120,not assigned,not assigned,not assigned,not assigned,17.4121894,78.4444004,WATER BODY
59121,not assigned,not assigned,not assigned,not assigned,17.4121656,78.4443945,WATER BODY
59122,not assigned,not assigned,not assigned,not assigned,17.4121362,78.4443873,WATER BODY
59123,not assigned,not assigned,not assigned,not assigned,17.4136093,78.4008169,WATER BODY
59124,not assigned,not assigned,not assigned,not assigned,17.4135929,78.4008341,WATER BODY
59125,not assigned,not assigned,not assigned,not assigned,17.4135819,78.4009321,WATER BODY
59126,not assigned,not assigned,not assigned,not assigned,17.4136088,78.4010028,WATER BODY
59127,not assigned,not assigned,not assigned,not assigned,17.4136338,78.401049,WATER BODY
59128,not assigned,not assigned,not assigned,not assigned,17.4136926,78.4010556,WATER BODY
59129,not assigned,not assigned,not assigned,not assigned,17.4137458,78.401069,WATER BODY
59130,not assigned,not assigned,not assigned,not assigned,17.4138125,78.4010727,WATER BODY
59131,not assigned,not assigned,not assigned,not assigned,17.413842,78.4010873,WATER BODY
59132,not assigned,not assigned,not assigned,not assigned,17.4141273,78.4010178,WATER BODY
59133,not assigned,not assigned,not assigned,not assigned,17.4142199,78.4009748,WATER BODY
59134,not assigned,not assigned,not assigned,not assigned,17.414352,78.4009091,WATER BODY
59135,not assigned,not assigned,not assigned,not assigned,17.4144538,78.4008757,WATER BODY
59136,not assigned,not assigned,not assigned,not assigned,17.4145858,78.4007992,WATER BODY
59137,not assigned,not assigned,not assigned,not assigned,17.4146866,78.4006913,WATER BODY
59138,not assigned,not assigned,not assigned,not assigned,17.4147572,78.4006157,WATER BODY
59139,not assigned,not assigned,not assigned,not assigned,17.4147547,78.400424,WATER BODY
59140,not assigned,not assigned,not assigned,not assigned,17.4147029,78.4003715,WATER BODY
59141,not assigned,not assigned,not assigned,not assigned,17.4145462,78.4003023,WATER BODY
59142,not assigned,not assigned,not assigned,not assigned,17.4144435,78.4002745,WATER BODY
59143,not assigned,not assigned,not assigned,not assigned,17.4142604,78.4002207,WATER BODY
59144,not assigned,not assigned,not assigned,not assigned,17.4140668,78.400203,WATER BODY
59145,not assigned,not assigned,not assigned,not assigned,17.4088344,78.4533347,WATER BODY
59146,not assigned,not assigned,not assigned,not assigned,17.4088422,78.4534146,WATER BODY
59147,not assigned,not assigned,not assigned,not assigned,17.4088233,78.4535213,WATER BODY
59148,not assigned,not assigned,not assigned,not assigned,17.4087781,78.4536113,WATER BODY
59149,not assigned,not assigned,not assigned,not assigned,17.4087701,78.4536271,WATER BODY
59150,not assigned,not assigned,not assigned,not assigned,17.4087693,78.4536286,WATER BODY
59151,not assigned,not assigned,not assigned,not assigned,17.4087375,78.4536967,WATER BODY
59152,not assigned,not assigned,not assigned,not assigned,17.4087102,78.4537688,WATER BODY
59153,not assigned,not assigned,not assigned,not assigned,17.4087053,78.4538282,WATER BODY
59154,not assigned,not assigned,not assigned,not assigned,17.4087306,78.453959,WATER BODY
59155,not assigned,not assigned,not assigned,not assigned,17.4088045,78.4541689,WATER BODY
59156,not assigned,not assigned,not assigned,not assigned,17.4089809,78.4544635,WATER BODY
59157,not assigned,not assigned,not assigned,not assigned,17.409072,78.4546069,WATER BODY
59158,not assigned,not assigned,not assigned,not assigned,17.4091738,78.4547153,WATER BODY
59159,not assigned,not assigned,not assigned,not assigned,17.4094191,78.4550875,WATER BODY
59160,not assigned,not assigned,not assigned,not assigned,17.4098468,78.4556923,WATER BODY
59161,not assigned,not assigned,not assigned,not assigned,17.4347191,78.466925,WATER BODY
59162,not assigned,not assigned,not assigned,not assigned,17.4346986,78.4669158,WATER BODY
59163,not assigned,not assigned,not assigned,not assigned,17.4346736,78.4669022,WATER BODY
59164,not assigned,not assigned,not assigned,not assigned,17.4346588,78.4668923,WATER BODY
59165,not assigned,not assigned,not assigned,not assigned,17.4346407,78.4668853,WATER BODY
59166,not assigned,not assigned,not assigned,not assigned,17.4346236,78.4668741,WATER BODY
59167,not assigned,not assigned,not assigned,not assigned,17.434593,78.4668669,WATER BODY
59168,not assigned,not assigned,not assigned,not assigned,17.4345913,78.4669067,WATER BODY
59169,not assigned,not assigned,not assigned,not assigned,17.4345836,78.466927,WATER BODY
59170,not assigned,not assigned,not assigned,not assigned,17.4345644,78.4669243,WATER BODY
59171,not assigned,not assigned,not assigned,not assigned,17.4345507,78.4669099,WATER BODY
59172,not assigned,not assigned,not assigned,not assigned,17.4345358,78.4668922,WATER BODY
59173,not assigned,not assigned,not assigned,not assigned,17.4345209,78.4668746,WATER BODY
59174,not assigned,not assigned,not assigned,not assigned,17.4345003,78.4668548,WATER BODY
59175,not assigned,not assigned,not assigned,not assigned,17.434481,78.46685,WATER BODY
59176,not assigned,not assigned,not assigned,not assigned,17.4344332,78.4668151,WATER BODY
59177,not assigned,not assigned,not assigned,not assigned,17.4343957,78.4667937,WATER BODY
59178,not assigned,not assigned,not assigned,not assigned,17.4343764,78.4667921,WATER BODY
59179,not assigned,not assigned,not assigned,not assigned,17.4343605,78.466782,WATER BODY
59180,not assigned,not assigned,not assigned,not assigned,17.434341,78.4667535,WATER BODY
59181,not assigned,not assigned,not assigned,not assigned,17.4343203,78.4667313,WATER BODY
59182,not assigned,not assigned,not assigned,not assigned,17.4342955,78.4667317,WATER BODY
59183,not assigned,not assigned,not assigned,not assigned,17.4342628,78.4667351,WATER BODY
59184,not assigned,not assigned,not assigned,not assigned,17.4342423,78.4667217,WATER BODY
59185,not assigned,not assigned,not assigned,not assigned,17.4342274,78.4667052,WATER BODY
59186,not assigned,not assigned,not assigned,not assigned,17.4341844,78.4666965,WATER BODY
59187,not assigned,not assigned,not assigned,not assigned,17.4325521,78.4662698,WATER BODY
59188,not assigned,not assigned,not assigned,not assigned,17.4325328,78.4662584,WATER BODY
59189,not assigned,not assigned,not assigned,not assigned,17.4325224,78.4662421,WATER BODY
59190,not assigned,not assigned,not assigned,not assigned,17.4325021,78.4662393,WATER BODY
59191,not assigned,not assigned,not assigned,not assigned,17.4324851,78.4662356,WATER BODY
59192,not assigned,not assigned,not assigned,not assigned,17.4324713,78.4662137,WATER BODY
59193,not assigned,not assigned,not assigned,not assigned,17.432444,78.4661989,WATER BODY
59194,not assigned,not assigned,not assigned,not assigned,17.4324188,78.4661712,WATER BODY
59195,not assigned,not assigned,not assigned,not assigned,17.4323995,78.4661644,WATER BODY
59196,not assigned,not assigned,not assigned,not assigned,17.4323768,78.4661506,WATER BODY
59197,not assigned,not assigned,not assigned,not assigned,17.4323575,78.4661425,WATER BODY
59198,not assigned,not assigned,not assigned,not assigned,17.4323349,78.4661441,WATER BODY
59199,not assigned,not assigned,not assigned,not assigned,17.4323065,78.4661306,WATER BODY
59200,not assigned,not assigned,not assigned,not assigned,17.4322871,78.4661147,WATER BODY
59201,not assigned,not assigned,not assigned,not assigned,17.43227,78.4661014,WATER BODY
59202,not assigned,not assigned,not assigned,not assigned,17.4322574,78.4660891,WATER BODY
59203,not assigned,not assigned,not assigned,not assigned,17.432222,78.4660569,WATER BODY
59204,not assigned,not assigned,not assigned,not assigned,17.432205,78.4660489,WATER BODY
59205,not assigned,not assigned,not assigned,not assigned,17.4321869,78.466044,WATER BODY
59206,not assigned,not assigned,not assigned,not assigned,17.4321642,78.4660371,WATER BODY
59207,not assigned,not assigned,not assigned,not assigned,17.4321471,78.4660247,WATER BODY
59208,not assigned,not assigned,not assigned,not assigned,17.4321299,78.4660016,WATER BODY
59209,not assigned,not assigned,not assigned,not assigned,17.432105,78.4659999,WATER BODY
59210,not assigned,not assigned,not assigned,not assigned,17.4320913,78.4659836,WATER BODY
59211,not assigned,not assigned,not assigned,not assigned,17.4320709,78.4659801,WATER BODY
59212,not assigned,not assigned,not assigned,not assigned,17.4320506,78.4659805,WATER BODY
59213,not assigned,not assigned,not assigned,not assigned,17.4320146,78.4659894,WATER BODY
59214,not assigned,not assigned,not assigned,not assigned,17.4320019,78.4659719,WATER BODY
59215,not assigned,not assigned,not assigned,not assigned,17.4319926,78.4659498,WATER BODY
59216,not assigned,not assigned,not assigned,not assigned,17.4319844,78.4659301,WATER BODY
59217,not assigned,not assigned,not assigned,not assigned,17.4319887,78.4659108,WATER BODY
59218,not assigned,not assigned,not assigned,not assigned,17.4320043,78.4658917,WATER BODY
59219,not assigned,not assigned,not assigned,not assigned,17.4319916,78.4658743,WATER BODY
59220,not assigned,not assigned,not assigned,not assigned,17.4319832,78.4658331,WATER BODY
59221,not assigned,not assigned,not assigned,not assigned,17.4319717,78.4658178,WATER BODY
59222,not assigned,not assigned,not assigned,not assigned,17.4319535,78.4658083,WATER BODY
59223,not assigned,not assigned,not assigned,not assigned,17.4319252,78.4657971,WATER BODY
59224,not assigned,not assigned,not assigned,not assigned,17.4318924,78.4657939,WATER BODY
59225,not assigned,not assigned,not assigned,not assigned,17.431871,78.4658017,WATER BODY
59226,not assigned,not assigned,not assigned,not assigned,17.4318508,78.4658056,WATER BODY
59227,not assigned,not assigned,not assigned,not assigned,17.4318337,78.4657946,WATER BODY
59228,not assigned,not assigned,not assigned,not assigned,17.4286681,78.4627006,WATER BODY
59229,not assigned,not assigned,not assigned,not assigned,17.4286214,78.462662,WATER BODY
59230,not assigned,not assigned,not assigned,not assigned,17.428542,78.4626356,WATER BODY
59231,not assigned,not assigned,not assigned,not assigned,17.4285013,78.4626316,WATER BODY
59232,not assigned,not assigned,not assigned,not assigned,17.4284618,78.4626304,WATER BODY
59233,not assigned,not assigned,not assigned,not assigned,17.428437,78.4626313,WATER BODY
59234,not assigned,not assigned,not assigned,not assigned,17.4283952,78.462634,WATER BODY
59235,not assigned,not assigned,not assigned,not assigned,17.4283612,78.462625,WATER BODY
59236,not assigned,not assigned,not assigned,not assigned,17.4283418,78.4626094,WATER BODY
59237,not assigned,not assigned,not assigned,not assigned,17.428307,78.4626256,WATER BODY
59238,not assigned,not assigned,not assigned,not assigned,17.4282845,78.4626276,WATER BODY
59239,not assigned,not assigned,not assigned,not assigned,17.4282539,78.462618,WATER BODY
59240,not assigned,not assigned,not assigned,not assigned,17.4282369,78.4626101,WATER BODY
59241,not assigned,not assigned,not assigned,not assigned,17.4281973,78.4626038,WATER BODY
59242,not assigned,not assigned,not assigned,not assigned,17.4281543,78.4625991,WATER BODY
59243,not assigned,not assigned,not assigned,not assigned,17.4281081,78.462605,WATER BODY
59244,not assigned,not assigned,not assigned,not assigned,17.4330837,78.4665199,WATER BODY
59245,not assigned,not assigned,not assigned,not assigned,17.4330598,78.4665052,WATER BODY
59246,not assigned,not assigned,not assigned,not assigned,17.433055,78.4664815,WATER BODY
59247,not assigned,not assigned,not assigned,not assigned,17.4330402,78.4664733,WATER BODY
59248,not assigned,not assigned,not assigned,not assigned,17.433013,78.4664663,WATER BODY
59249,not assigned,not assigned,not assigned,not assigned,17.4329992,78.4664499,WATER BODY
59250,not assigned,not assigned,not assigned,not assigned,17.4329821,78.4664353,WATER BODY
59251,not assigned,not assigned,not assigned,not assigned,17.4329574,78.4664449,WATER BODY
59252,not assigned,not assigned,not assigned,not assigned,17.4329315,78.466448,WATER BODY
59253,not assigned,not assigned,not assigned,not assigned,17.4328966,78.4664535,WATER BODY
59254,not assigned,not assigned,not assigned,not assigned,17.4328816,78.4664327,WATER BODY
59255,not assigned,not assigned,not assigned,not assigned,17.4328633,78.4664149,WATER BODY
59256,not assigned,not assigned,not assigned,not assigned,17.432843,78.4664112,WATER BODY
59257,not assigned,not assigned,not assigned,not assigned,17.4328093,78.4664255,WATER BODY
59258,not assigned,not assigned,not assigned,not assigned,17.4327931,78.4663991,WATER BODY
59259,not assigned,not assigned,not assigned,not assigned,17.4327772,78.4663916,WATER BODY
59260,not assigned,not assigned,not assigned,not assigned,17.4327547,78.4663992,WATER BODY
59261,not assigned,not assigned,not assigned,not assigned,17.4327367,78.4664015,WATER BODY
59262,not assigned,not assigned,not assigned,not assigned,17.432714,78.4663949,WATER BODY
59263,not assigned,not assigned,not assigned,not assigned,17.4327015,78.4663827,WATER BODY
59264,not assigned,not assigned,not assigned,not assigned,17.4326854,78.4663595,WATER BODY
59265,not assigned,not assigned,not assigned,not assigned,17.432672,78.4663744,WATER BODY
59266,not assigned,not assigned,not assigned,not assigned,17.4326586,78.466388,WATER BODY
59267,not assigned,not assigned,not assigned,not assigned,17.4326425,78.4663628,WATER BODY
59268,not assigned,not assigned,not assigned,not assigned,17.4326343,78.466341,WATER BODY
59269,not assigned,not assigned,not assigned,not assigned,17.4326103,78.4663124,WATER BODY
59270,not assigned,not assigned,not assigned,not assigned,17.4326022,78.4662969,WATER BODY
59271,not assigned,not assigned,not assigned,not assigned,17.4373922,78.4698288,WATER BODY
59272,not assigned,not assigned,not assigned,not assigned,17.4373801,78.4697662,WATER BODY
59273,not assigned,not assigned,not assigned,not assigned,17.4373524,78.4696277,WATER BODY
59274,not assigned,not assigned,not assigned,not assigned,17.4373487,78.469608,WATER BODY
59275,not assigned,not assigned,not assigned,not assigned,17.4373059,78.4696126,WATER BODY
59276,not assigned,not assigned,not assigned,not assigned,17.4372811,78.4696184,WATER BODY
59277,not assigned,not assigned,not assigned,not assigned,17.437206,78.4696597,WATER BODY
59278,not assigned,not assigned,not assigned,not assigned,17.4371768,78.4696741,WATER BODY
59279,not assigned,not assigned,not assigned,not assigned,17.437143,78.4696797,WATER BODY
59280,not assigned,not assigned,not assigned,not assigned,17.4370899,78.4696698,WATER BODY
59281,not assigned,not assigned,not assigned,not assigned,17.4370581,78.4696551,WATER BODY
59282,not assigned,not assigned,not assigned,not assigned,17.4370587,78.4696148,WATER BODY
59283,not assigned,not assigned,not assigned,not assigned,17.4370561,78.4695911,WATER BODY
59284,not assigned,not assigned,not assigned,not assigned,17.4370355,78.4695647,WATER BODY
59285,not assigned,not assigned,not assigned,not assigned,17.4370077,78.4695103,WATER BODY
59286,not assigned,not assigned,not assigned,not assigned,17.437004,78.4694865,WATER BODY
59287,not assigned,not assigned,not assigned,not assigned,17.4370092,78.4694544,WATER BODY
59288,not assigned,not assigned,not assigned,not assigned,17.437018,78.4694374,WATER BODY
59289,not assigned,not assigned,not assigned,not assigned,17.4370188,78.4694116,WATER BODY
59290,not assigned,not assigned,not assigned,not assigned,17.4370151,78.4693879,WATER BODY
59291,not assigned,not assigned,not assigned,not assigned,17.436983,78.4693461,WATER BODY
59292,not assigned,not assigned,not assigned,not assigned,17.4369634,78.4693112,WATER BODY
59293,not assigned,not assigned,not assigned,not assigned,17.4369169,78.4692068,WATER BODY
59294,not assigned,not assigned,not assigned,not assigned,17.4368729,78.4691197,WATER BODY
59295,not assigned,not assigned,not assigned,not assigned,17.4368327,78.4690649,WATER BODY
59296,not assigned,not assigned,not assigned,not assigned,17.436805,78.4690234,WATER BODY
59297,not assigned,not assigned,not assigned,not assigned,17.4367703,78.4689515,WATER BODY
59298,not assigned,not assigned,not assigned,not assigned,17.436738,78.468899,WATER BODY
59299,not assigned,not assigned,not assigned,not assigned,17.4367103,78.468851,WATER BODY
59300,not assigned,not assigned,not assigned,not assigned,17.436703,78.4688142,WATER BODY
59301,not assigned,not assigned,not assigned,not assigned,17.4366869,78.4687859,WATER BODY
59302,not assigned,not assigned,not assigned,not assigned,17.4366583,78.4687615,WATER BODY
59303,not assigned,not assigned,not assigned,not assigned,17.4366424,78.4687502,WATER BODY
59304,not assigned,not assigned,not assigned,not assigned,17.4366421,78.4687308,WATER BODY
59305,not assigned,not assigned,not assigned,not assigned,17.4366204,78.4687069,WATER BODY
59306,not assigned,not assigned,not assigned,not assigned,17.4366122,78.4686871,WATER BODY
59307,not assigned,not assigned,not assigned,not assigned,17.4366041,78.4686674,WATER BODY
59308,not assigned,not assigned,not assigned,not assigned,17.4365959,78.4686436,WATER BODY
59309,not assigned,not assigned,not assigned,not assigned,17.4365706,78.4686108,WATER BODY
59310,not assigned,not assigned,not assigned,not assigned,17.4365657,78.4685784,WATER BODY
59311,not assigned,not assigned,not assigned,not assigned,17.4326425,78.548501,WATER BODY
59312,not assigned,not assigned,not assigned,not assigned,17.43264,78.5485227,WATER BODY
59313,not assigned,not assigned,not assigned,not assigned,17.4326477,78.5485583,WATER BODY
59314,not assigned,not assigned,not assigned,not assigned,17.4326768,78.5485758,WATER BODY
59315,not assigned,not assigned,not assigned,not assigned,17.432704,78.5485802,WATER BODY
59316,not assigned,not assigned,not assigned,not assigned,17.4327432,78.5485383,WATER BODY
59317,not assigned,not assigned,not assigned,not assigned,17.4327605,78.5484769,WATER BODY
59318,not assigned,not assigned,not assigned,not assigned,17.4328251,78.548444,WATER BODY
59319,not assigned,not assigned,not assigned,not assigned,17.4328674,78.5484284,WATER BODY
59320,not assigned,not assigned,not assigned,not assigned,17.4329296,78.5484228,WATER BODY
59321,not assigned,not assigned,not assigned,not assigned,17.4329701,78.5484082,WATER BODY
59322,not assigned,not assigned,not assigned,not assigned,17.4330259,78.5483896,WATER BODY
59323,not assigned,not assigned,not assigned,not assigned,17.4330882,78.5483906,WATER BODY
59324,not assigned,not assigned,not assigned,not assigned,17.433186,78.5484081,WATER BODY
59325,not assigned,not assigned,not assigned,not assigned,17.4332448,78.5484205,WATER BODY
59326,not assigned,not assigned,not assigned,not assigned,17.4332783,78.5484238,WATER BODY
59327,not assigned,not assigned,not assigned,not assigned,17.4361711,78.468267,WATER BODY
59328,not assigned,not assigned,not assigned,not assigned,17.4361496,78.4682623,WATER BODY
59329,not assigned,not assigned,not assigned,not assigned,17.4361257,78.4682509,WATER BODY
59330,not assigned,not assigned,not assigned,not assigned,17.4361087,78.4682417,WATER BODY
59331,not assigned,not assigned,not assigned,not assigned,17.4360917,78.4682371,WATER BODY
59332,not assigned,not assigned,not assigned,not assigned,17.4360215,78.4682223,WATER BODY
59333,not assigned,not assigned,not assigned,not assigned,17.4359931,78.4682088,WATER BODY
59334,not assigned,not assigned,not assigned,not assigned,17.4359726,78.4681974,WATER BODY
59335,not assigned,not assigned,not assigned,not assigned,17.4359555,78.4681777,WATER BODY
59336,not assigned,not assigned,not assigned,not assigned,17.4359383,78.46816,WATER BODY
59337,not assigned,not assigned,not assigned,not assigned,17.4359256,78.4681381,WATER BODY
59338,not assigned,not assigned,not assigned,not assigned,17.435922,78.4681186,WATER BODY
59339,not assigned,not assigned,not assigned,not assigned,17.4359049,78.4681119,WATER BODY
59340,not assigned,not assigned,not assigned,not assigned,17.4358764,78.4680853,WATER BODY
59341,not assigned,not assigned,not assigned,not assigned,17.4358469,78.468076,WATER BODY
59342,not assigned,not assigned,not assigned,not assigned,17.4357811,78.4680482,WATER BODY
59343,not assigned,not assigned,not assigned,not assigned,17.4357561,78.4680391,WATER BODY
59344,not assigned,not assigned,not assigned,not assigned,17.4357266,78.4680298,WATER BODY
59345,not assigned,not assigned,not assigned,not assigned,17.4357062,78.4680185,WATER BODY
59346,not assigned,not assigned,not assigned,not assigned,17.4356777,78.4679983,WATER BODY
59347,not assigned,not assigned,not assigned,not assigned,17.435656,78.4679807,WATER BODY
59348,not assigned,not assigned,not assigned,not assigned,17.43564,78.467963,WATER BODY
59349,not assigned,not assigned,not assigned,not assigned,17.4356228,78.4679453,WATER BODY
59350,not assigned,not assigned,not assigned,not assigned,17.4356106,78.4679579,WATER BODY
59351,not assigned,not assigned,not assigned,not assigned,17.4355699,78.4679526,WATER BODY
59352,not assigned,not assigned,not assigned,not assigned,17.4355601,78.4678985,WATER BODY
59353,not assigned,not assigned,not assigned,not assigned,17.4355397,78.4678872,WATER BODY
59354,not assigned,not assigned,not assigned,not assigned,17.4364664,78.4722235,WATER BODY
59355,not assigned,not assigned,not assigned,not assigned,17.4365168,78.4721965,WATER BODY
59356,not assigned,not assigned,not assigned,not assigned,17.4365344,78.4721581,WATER BODY
59357,not assigned,not assigned,not assigned,not assigned,17.4365508,78.4721198,WATER BODY
59358,not assigned,not assigned,not assigned,not assigned,17.4365691,78.4720471,WATER BODY
59359,not assigned,not assigned,not assigned,not assigned,17.4365664,78.4720146,WATER BODY
59360,not assigned,not assigned,not assigned,not assigned,17.4365876,78.4719894,WATER BODY
59361,not assigned,not assigned,not assigned,not assigned,17.4366337,78.4719742,WATER BODY
59362,not assigned,not assigned,not assigned,not assigned,17.4366503,78.4719531,WATER BODY
59363,not assigned,not assigned,not assigned,not assigned,17.4366811,78.4718891,WATER BODY
59364,not assigned,not assigned,not assigned,not assigned,17.4366863,78.4718505,WATER BODY
59365,not assigned,not assigned,not assigned,not assigned,17.4366781,78.4718267,WATER BODY
59366,not assigned,not assigned,not assigned,not assigned,17.4366867,78.4717903,WATER BODY
59367,not assigned,not assigned,not assigned,not assigned,17.4366797,78.471773,WATER BODY
59368,not assigned,not assigned,not assigned,not assigned,17.4366957,78.4716991,WATER BODY
59369,not assigned,not assigned,not assigned,not assigned,17.436705,78.4716317,WATER BODY
59370,not assigned,not assigned,not assigned,not assigned,17.4367226,78.4715929,WATER BODY
59371,not assigned,not assigned,not assigned,not assigned,17.4367445,78.4715448,WATER BODY
59372,not assigned,not assigned,not assigned,not assigned,17.436736,78.4714967,WATER BODY
59373,not assigned,not assigned,not assigned,not assigned,17.4367242,78.4714578,WATER BODY
59374,not assigned,not assigned,not assigned,not assigned,17.4367249,78.4714256,WATER BODY
59375,not assigned,not assigned,not assigned,not assigned,17.4367255,78.4713826,WATER BODY
59376,not assigned,not assigned,not assigned,not assigned,17.4367263,78.4713569,WATER BODY
59377,not assigned,not assigned,not assigned,not assigned,17.4367395,78.4713248,WATER BODY
59378,not assigned,not assigned,not assigned,not assigned,17.4367368,78.4712925,WATER BODY
59379,not assigned,not assigned,not assigned,not assigned,17.4367286,78.4712686,WATER BODY
59380,not assigned,not assigned,not assigned,not assigned,17.4367453,78.4712497,WATER BODY
59381,not assigned,not assigned,not assigned,not assigned,17.4367675,78.4712211,WATER BODY
59382,not assigned,not assigned,not assigned,not assigned,17.4367843,78.4712085,WATER BODY
59383,not assigned,not assigned,not assigned,not assigned,17.4368382,78.471188,WATER BODY
59384,not assigned,not assigned,not assigned,not assigned,17.4369292,78.4711565,WATER BODY
59385,not assigned,not assigned,not assigned,not assigned,17.4369638,78.4711207,WATER BODY
59386,not assigned,not assigned,not assigned,not assigned,17.4369858,78.4710769,WATER BODY
59387,not assigned,not assigned,not assigned,not assigned,17.4369943,78.4710362,WATER BODY
59388,not assigned,not assigned,not assigned,not assigned,17.4369828,78.4710167,WATER BODY
59389,not assigned,not assigned,not assigned,not assigned,17.436979,78.4709864,WATER BODY
59390,not assigned,not assigned,not assigned,not assigned,17.4369922,78.4709588,WATER BODY
59391,not assigned,not assigned,not assigned,not assigned,17.4370179,78.4709336,WATER BODY
59392,not assigned,not assigned,not assigned,not assigned,17.4370267,78.4709165,WATER BODY
59393,not assigned,not assigned,not assigned,not assigned,17.4370352,78.4708781,WATER BODY
59394,not assigned,not assigned,not assigned,not assigned,17.4048072,78.436672,WATER BODY
59395,not assigned,not assigned,not assigned,not assigned,17.4048154,78.43669,WATER BODY
59396,not assigned,not assigned,not assigned,not assigned,17.4048202,78.4367183,WATER BODY
59397,not assigned,not assigned,not assigned,not assigned,17.4048195,78.4367492,WATER BODY
59398,not assigned,not assigned,not assigned,not assigned,17.404811,78.436787,WATER BODY
59399,not assigned,not assigned,not assigned,not assigned,17.4048024,78.4368195,WATER BODY
59400,not assigned,not assigned,not assigned,not assigned,17.4047813,78.4368532,WATER BODY
59401,not assigned,not assigned,not assigned,not assigned,17.4047265,78.4368871,WATER BODY
59402,not assigned,not assigned,not assigned,not assigned,17.4046939,78.4369002,WATER BODY
59403,not assigned,not assigned,not assigned,not assigned,17.4046647,78.4369149,WATER BODY
59404,not assigned,not assigned,not assigned,not assigned,17.4046266,78.4369351,WATER BODY
59405,not assigned,not assigned,not assigned,not assigned,17.4045986,78.4369546,WATER BODY
59406,not assigned,not assigned,not assigned,not assigned,17.4045707,78.4369793,WATER BODY
59407,not assigned,not assigned,not assigned,not assigned,17.4045619,78.4369951,WATER BODY
59408,not assigned,not assigned,not assigned,not assigned,17.4045611,78.4369967,WATER BODY
59409,not assigned,not assigned,not assigned,not assigned,17.404552,78.4370144,WATER BODY
59410,not assigned,not assigned,not assigned,not assigned,17.4366208,78.3905931,WATER BODY
59411,not assigned,not assigned,not assigned,not assigned,17.4359669,78.3905739,WATER BODY
59412,not assigned,not assigned,not assigned,not assigned,17.4360912,78.3899435,WATER BODY
59413,not assigned,not assigned,not assigned,not assigned,17.4361255,78.3897668,WATER BODY
59414,not assigned,not assigned,not assigned,not assigned,17.4361664,78.3893996,WATER BODY
59415,not assigned,not assigned,not assigned,not assigned,17.4361647,78.3892758,WATER BODY
59416,not assigned,not assigned,not assigned,not assigned,17.436045,78.3892108,WATER BODY
59417,not assigned,not assigned,not assigned,not assigned,17.4359667,78.3891595,WATER BODY
59418,not assigned,not assigned,not assigned,not assigned,17.4358798,78.3891608,WATER BODY
59419,not assigned,not assigned,not assigned,not assigned,17.4357979,78.3891857,WATER BODY
59420,not assigned,not assigned,not assigned,not assigned,17.4356256,78.3892977,WATER BODY
59421,not assigned,not assigned,not assigned,not assigned,17.4355568,78.3892749,WATER BODY
59422,not assigned,not assigned,not assigned,not assigned,17.4355007,78.3891852,WATER BODY
59423,not assigned,not assigned,not assigned,not assigned,17.435409,78.3891627,WATER BODY
59424,not assigned,not assigned,not assigned,not assigned,17.435305,78.3892451,WATER BODY
59425,not assigned,not assigned,not assigned,not assigned,17.4351504,78.3893093,WATER BODY
